Student_ID,Course_ID,Grade
S3076,C009,C
S3077,C002,B
S3077,C006,C
S3077,C009,D
S3077,C003,C
S3077,C010,F
S3078,C001,B
S3078,C004,C
S3078,C010,B
S3078,C007,A
S3078,C006,B
S3079,C005,A
S3079,C007,A
S3079,C004,B
S3079,C003,A
S3080,C008,A
S3080,C006,C
S3080,C005,A
S3081,C005,A
S3081,C004,A
S3081,C006,A
S3082,C008,D
S3082,C009,A
S3082,C004,B
S3082,C010,B
S3083,C006,A
S3083,C009,D
S3083,C005,C
S3083,C007,C
S3083,C010,A
S3084,C010,D
S3084,C005,B
S3084,C004,F
S3085,C007,A
S3085,C010,C
S3085,C004,D
S3086,C006,B
S3086,C003,C
S3086,C007,D
S3086,C002,B
S3086,C004,A
S3087,C005,C
S3087,C010,D
S3087,C006,A
S3087,C003,C
S3087,C001,B
S3088,C006,D
S3088,C010,A
S3088,C002,C
S3089,C001,A
S3089,C008,D
S3089,C002,C
S3089,C005,B
S3089,C009,C
S3090,C002,B
S3090,C007,B
S3090,C005,D
S3090,C009,B
S3090,C001,B
S3091,C008,A
S3091,C006,B
S3091,C007,C
S3091,C005,A
S3092,C004,D
S3092,C006,B
S3092,C002,A
S3092,C010,C
S3092,C009,C
S3093,C006,C
S3093,C010,B
S3093,C004,D
S3093,C003,C
S3093,C005,D
S3094,C001,C
S3094,C003,B
S3094,C005,C
S3094,C010,B
S3095,C007,A
S3095,C004,D
S3095,C003,B
S3095,C008,B
S3096,C007,A
S3096,C001,B
S3096,C009,B
S3096,C010,B
S3097,C008,D
S3097,C003,B
S3097,C002,D
S3098,C006,B
S3098,C007,B
S3098,C002,D
S3099,C003,A
S3099,C008,B
S3099,C009,A
S3100,C007,C
S3100,C009,C
S3100,C002,C
S3100,C001,B
S3101,C010,B
S3101,C001,A
S3101,C003,B
S3101,C006,D
S3101,C005,C
S3102,C003,B
S3102,C001,A
S3102,C008,D
S3103,C008,A
S3103,C009,D
S3103,C001,D
S3103,C007,B
S3104,C006,B
S3104,C004,C
S3104,C002,F
S3104,C001,D
S3104,C008,D
S3105,C002,B
S3105,C009,B
S3105,C003,D
S3105,C008,B
S3105,C007,A
S3106,C006,D
S3106,C002,C
S3106,C009,D
S3107,C010,C
S3107,C003,C
S3107,C004,A
S3108,C004,F
S3108,C005,A
S3108,C007,A
S3108,C003,B
S3108,C008,D
S3109,C006,B
S3109,C007,C
S3109,C010,A
S3110,C010,D
S3110,C008,C
S3110,C005,C
S3110,C003,A
S3111,C001,A
S3111,C002,A
S3111,C005,B
S3111,C004,C
S3111,C010,A
S3112,C003,A
S3112,C002,B
S3112,C010,C
S3112,C008,B
S3113,C010,A
S3113,C007,A
S3113,C004,B
S3113,C002,B
S3114,C008,F
S3114,C006,B
S3114,C002,F
S3115,C003,A
S3115,C010,D
S3115,C005,B
S3115,C001,C
S3116,C003,A
S3116,C006,D
S3116,C008,C
S3117,C006,B
S3117,C008,A
S3117,C003,A
S3117,C007,B
S3117,C001,A
S3118,C005,C
S3118,C008,B
S3118,C007,A
S3118,C006,D
S3119,C001,C
S3119,C006,C
S3119,C007,B
S3119,C005,A
S3120,C009,A
S3120,C008,B
S3120,C005,B
S3120,C001,C
S3121,C005,D
S3121,C010,B
S3121,C001,D
S3122,C005,D
S3122,C009,B
S3122,C010,C
S3122,C006,B
S3122,C002,A
S3123,C001,C
S3123,C008,C
S3123,C006,F
S3124,C001,B
S3124,C005,D
S3124,C004,A
S3124,C006,C
S3125,C003,A
S3125,C008,A
S3125,C004,B
S3125,C009,D
S3126,C004,A
S3126,C008,C
S3126,C009,A
S3126,C006,B
S3127,C005,A
S3127,C002,A
S3127,C004,A
S3128,C008,B
S3128,C006,D
S3128,C002,A
S3129,C002,F
S3129,C001,A
S3129,C003,B
S3129,C009,B
S3130,C010,A
S3130,C009,C
S3130,C006,A
S3130,C003,D
S3130,C005,D
S3131,C007,C
S3131,C005,D
S3131,C009,C
S3132,C008,B
S3132,C009,C
S3132,C010,D
S3133,C004,D
S3133,C003,B
S3133,C007,D
S3133,C005,A
S3134,C003,D
S3134,C002,B
S3134,C009,A
S3135,C003,C
S3135,C001,D
S3135,C009,A
S3135,C010,A
S3135,C007,C
S3136,C006,A
S3136,C010,D
S3136,C009,B
S3136,C005,D
S3136,C002,A
S3137,C009,A
S3137,C008,C
S3137,C010,B
S3138,C009,B
S3138,C006,A
S3138,C005,A
S3138,C004,F
S3139,C005,A
S3139,C008,C
S3139,C004,C
S3139,C010,A
S3140,C008,A
S3140,C010,B
S3140,C002,D
S3140,C006,D
S3141,C003,A
S3141,C010,B
S3141,C006,A
S3141,C008,B
S3141,C005,C
S3142,C002,D
S3142,C005,C
S3142,C001,D
S3143,C002,B
S3143,C003,A
S3143,C009,D
S3143,C010,A
S3143,C008,A
S3144,C004,B
S3144,C008,C
S3144,C005,B
S3144,C006,B
S3144,C002,B
S3145,C009,D
S3145,C004,C
S3145,C003,F
S3145,C006,C
S3146,C005,A
S3146,C003,B
S3146,C001,A
S3146,C008,C
S3146,C004,A
S3147,C003,B
S3147,C007,D
S3147,C009,B
S3147,C001,A
S3148,C005,F
S3148,C007,D
S3148,C010,A
S3149,C008,D
S3149,C006,C
S3149,C001,B
S3149,C003,A
S3150,C001,A
S3150,C005,B
S3150,C003,B
S3151,C002,D
S3151,C005,A
S3151,C001,A
S3151,C003,B
S3152,C004,B
S3152,C002,B
S3152,C006,B
S3152,C001,B
S3153,C005,B
S3153,C010,C
S3153,C006,A
S3153,C003,B
S3154,C009,A
S3154,C006,A
S3154,C002,D
S3154,C010,B
S3154,C005,B
S3155,C004,C
S3155,C010,C
S3155,C005,B
S3155,C007,B
S3156,C008,C
S3156,C006,B
S3156,C010,B
S3157,C004,C
S3157,C002,D
S3157,C008,C
S3157,C006,B
S3157,C001,B
S3158,C009,B
S3158,C008,B
S3158,C003,B
S3158,C001,F
S3158,C006,D
S3159,C002,B
S3159,C006,B
S3159,C009,A
S3159,C001,A
S3160,C002,B
S3160,C008,B
S3160,C005,C
S3161,C005,C
S3161,C002,A
S3161,C010,B
S3161,C003,C
S3162,C003,A
S3162,C006,A
S3162,C007,B
S3163,C010,D
S3163,C009,F
S3163,C005,A
S3163,C003,C
S3163,C004,A
S3164,C007,A
S3164,C005,D
S3164,C006,A
S3164,C002,F
S3165,C007,F
S3165,C001,C
S3165,C004,C
S3165,C006,A
S3165,C005,C
S3166,C006,A
S3166,C004,A
S3166,C005,B
S3166,C009,C
S3166,C008,A
S3167,C007,C
S3167,C001,B
S3167,C002,B
S3167,C009,B
S3167,C005,A
S3168,C003,A
S3168,C009,A
S3168,C001,C
S3168,C002,D
S3168,C006,C
S3169,C009,B
S3169,C006,B
S3169,C005,A
S3169,C010,B
S3170,C005,A
S3170,C004,C
S3170,C008,B
S3170,C009,B
S3171,C008,C
S3171,C009,D
S3171,C004,F
S3172,C009,B
S3172,C010,D
S3172,C005,C
S3173,C001,B
S3173,C004,A
S3173,C009,B
S3174,C007,B
S3174,C002,B
S3174,C003,C
S3175,C007,F
S3175,C006,B
S3175,C009,A
S3175,C002,A
S3176,C004,A
S3176,C005,A
S3176,C008,B
S3176,C003,B
S3176,C007,D
S3177,C009,D
S3177,C005,D
S3177,C002,F
S3177,C003,B
S3177,C010,B
S3178,C007,B
S3178,C010,A
S3178,C009,C
S3178,C005,C
S3179,C006,C
S3179,C005,A
S3179,C001,A
S3180,C005,F
S3180,C007,A
S3180,C003,D
S3180,C006,C
S3180,C004,D
S3181,C009,A
S3181,C004,C
S3181,C008,B
S3181,C003,C
S3181,C010,C
S3182,C001,A
S3182,C010,B
S3182,C009,A
S3182,C008,A
S3183,C008,A
S3183,C003,A
S3183,C010,A
S3183,C005,A
S3183,C006,C
S3184,C004,B
S3184,C007,B
S3184,C008,D
S3184,C003,A
S3184,C010,D
S3185,C009,A
S3185,C001,B
S3185,C002,B
S3185,C010,F
S3186,C005,D
S3186,C007,C
S3186,C001,C
S3186,C004,A
S3187,C008,A
S3187,C003,B
S3187,C006,B
S3187,C001,F
S3187,C009,A
S3188,C008,B
S3188,C007,A
S3188,C006,A
S3188,C001,A
S3189,C006,A
S3189,C005,D
S3189,C004,B
S3189,C009,D
S3190,C004,A
S3190,C005,B
S3190,C009,A
S3190,C008,F
S3190,C006,F
S3191,C005,C
S3191,C001,C
S3191,C010,F
S3192,C001,B
S3192,C002,A
S3192,C005,B
S3192,C010,D
S3193,C010,B
S3193,C007,C
S3193,C005,A
S3193,C006,A
S3194,C005,A
S3194,C006,D
S3194,C004,C
S3194,C010,C
S3195,C006,C
S3195,C009,A
S3195,C008,C
S3196,C001,A
S3196,C005,C
S3196,C004,F
S3196,C003,C
S3197,C005,D
S3197,C007,C
S3197,C010,A
S3197,C006,A
S3198,C003,A
S3198,C005,C
S3198,C006,B
S3198,C007,C
S3198,C008,F
S3199,C004,D
S3199,C010,C
S3199,C001,C
S3199,C006,B
S3199,C003,F
S3200,C006,B
S3200,C004,D
S3200,C002,A
S3200,C009,A
S3200,C007,A
S3201,C007,B
S3201,C003,F
S3201,C002,C
S3202,C002,B
S3202,C001,A
S3202,C006,A
S3202,C005,A
S3202,C008,C
S3203,C008,C
S3203,C006,A
S3203,C004,B
S3203,C003,D
S3203,C001,B
S3204,C007,F
S3204,C001,B
S3204,C005,B
S3205,C007,A
S3205,C010,C
S3205,C008,D
S3205,C002,C
S3205,C005,D
S3206,C006,F
S3206,C008,B
S3206,C010,B
S3206,C007,D
S3206,C005,A
S3207,C002,C
S3207,C010,C
S3207,C008,A
S3207,C001,D
S3208,C005,C
S3208,C006,B
S3208,C004,A
S3208,C008,A
S3208,C009,F
S3209,C004,D
S3209,C005,C
S3209,C007,C
S3209,C003,B
S3210,C005,A
S3210,C004,B
S3210,C010,A
S3210,C008,D
S3211,C008,C
S3211,C006,C
S3211,C005,D
S3212,C008,B
S3212,C005,B
S3212,C001,B
S3213,C003,B
S3213,C007,C
S3213,C010,A
S3213,C004,C
S3214,C010,B
S3214,C001,A
S3214,C006,A
S3214,C009,B
S3214,C002,B
S3215,C001,A
S3215,C003,C
S3215,C010,A
S3216,C004,D
S3216,C002,A
S3216,C006,B
S3216,C001,B
S3217,C007,C
S3217,C003,A
S3217,C005,C
S3218,C008,B
S3218,C004,C
S3218,C005,C
S3218,C010,D
S3219,C010,C
S3219,C004,A
S3219,C005,B
S3219,C002,D
S3220,C009,B
S3220,C006,A
S3220,C008,A
S3220,C005,C
S3221,C002,A
S3221,C007,D
S3221,C005,D
S3221,C003,A
S3222,C006,A
S3222,C002,A
S3222,C004,B
S3222,C003,A
S3223,C002,A
S3223,C001,C
S3223,C009,B
S3223,C007,A
S3223,C010,A
S3224,C009,B
S3224,C005,C
S3224,C001,A
S3224,C010,A
S3224,C008,C
S3225,C003,C
S3225,C009,F
S3225,C004,B
S3225,C007,B
S3226,C003,A
S3226,C005,C
S3226,C004,F
S3226,C001,A
S3227,C003,D
S3227,C005,A
S3227,C008,A
S3227,C001,D
S3227,C002,B
S3228,C001,A
S3228,C002,F
S3228,C004,F
S3228,C010,B
S3228,C003,A
S3229,C009,A
S3229,C007,A
S3229,C010,D
S3229,C002,B
S3230,C006,A
S3230,C007,C
S3230,C002,B
S3231,C006,A
S3231,C003,F
S3231,C010,A
S3231,C005,A
S3232,C005,C
S3232,C009,A
S3232,C006,D
S3233,C008,C
S3233,C005,B
S3233,C010,A
S3234,C001,A
S3234,C002,D
S3234,C005,C
S3234,C007,C
S3234,C006,A
S3235,C003,A
S3235,C005,B
S3235,C008,B
S3235,C007,A
S3235,C006,B
S3236,C009,A
S3236,C002,C
S3236,C006,D
S3236,C004,D
S3237,C002,F
S3237,C003,C
S3237,C010,A
S3238,C002,A
S3238,C001,B
S3238,C005,B
S3239,C002,A
S3239,C001,A
S3239,C008,C
S3239,C009,C
S3240,C006,A
S3240,C001,B
S3240,C009,B
S3240,C007,B
S3241,C006,B
S3241,C009,D
S3241,C001,A
S3241,C005,A
S3242,C002,D
S3242,C010,A
S3242,C008,B
S3243,C004,B
S3243,C010,C
S3243,C001,B
S3244,C003,C
S3244,C009,D
S3244,C002,B
S3244,C006,B
S3245,C009,B
S3245,C006,C
S3245,C004,A
S3245,C001,A
S3246,C006,C
S3246,C003,C
S3246,C008,A
S3247,C004,F
S3247,C002,C
S3247,C005,A
S3247,C010,B
S3247,C007,C
S3248,C002,B
S3248,C006,D
S3248,C005,A
S3248,C004,D
S3248,C003,D
S3249,C006,D
S3249,C002,A
S3249,C010,C
S3249,C005,A
S3249,C004,B
S3250,C008,C
S3250,C010,F
S3250,C009,D
S3251,C010,B
S3251,C005,B
S3251,C008,B
S3252,C003,B
S3252,C010,A
S3252,C007,B
S3252,C005,A
S3253,C010,B
S3253,C009,B
S3253,C002,A
S3254,C004,A
S3254,C010,A
S3254,C005,D
S3255,C007,C
S3255,C008,C
S3255,C005,A
S3255,C002,B
S3256,C003,C
S3256,C006,C
S3256,C002,B
S3257,C003,C
S3257,C005,D
S3257,C001,C
S3258,C008,A
S3258,C003,B
S3258,C010,D
S3258,C005,A
S3258,C007,B
S3259,C003,A
S3259,C006,B
S3259,C005,C
S3260,C010,B
S3260,C008,C
S3260,C004,C
S3260,C006,B
S3261,C001,A
S3261,C006,D
S3261,C009,A
S3262,C009,B
S3262,C005,D
S3262,C003,A
S3263,C008,B
S3263,C007,C
S3263,C003,D
S3264,C006,B
S3264,C010,C
S3264,C009,C
S3265,C010,C
S3265,C004,F
S3265,C007,F
S3266,C001,A
S3266,C010,A
S3266,C007,B
S3266,C003,D
S3266,C008,D
S3267,C004,C
S3267,C005,A
S3267,C002,A
S3268,C003,C
S3268,C004,C
S3268,C010,F
S3268,C001,D
S3269,C009,B
S3269,C004,D
S3269,C006,B
S3269,C005,C
S3270,C005,A
S3270,C006,F
S3270,C001,C
S3270,C009,C
S3271,C001,C
S3271,C006,B
S3271,C004,A
S3272,C010,B
S3272,C004,A
S3272,C009,C
S3273,C005,D
S3273,C006,D
S3273,C008,B
S3273,C003,C
S3274,C001,C
S3274,C006,D
S3274,C010,F
S3274,C008,D
S3275,C001,B
S3275,C007,D
S3275,C008,B
S3275,C009,D
S3276,C005,C
S3276,C008,B
S3276,C002,D
S3277,C003,A
S3277,C010,C
S3277,C009,C
S3277,C004,C
S3277,C008,A
S3278,C005,B
S3278,C010,C
S3278,C001,C
S3278,C007,C
S3279,C010,A
S3279,C002,D
S3279,C004,D
S3280,C003,A
S3280,C006,C
S3280,C002,A
S3280,C009,A
S3281,C007,A
S3281,C004,F
S3281,C008,C
S3281,C002,B
S3282,C003,A
S3282,C004,B
S3282,C010,A
S3282,C005,B
S3282,C002,A
S3283,C005,D
S3283,C004,B
S3283,C006,A
S3283,C003,F
S3283,C002,A
S3284,C009,B
S3284,C006,D
S3284,C010,C
S3285,C003,C
S3285,C008,A
S3285,C009,A
S3286,C006,F
S3286,C001,A
S3286,C003,A
S3287,C006,A
S3287,C002,C
S3287,C010,C
S3287,C007,A
S3287,C004,B
S3288,C006,A
S3288,C001,A
S3288,C010,A
S3289,C003,C
S3289,C005,C
S3289,C007,C
S3289,C009,F
S3289,C008,D
S3290,C010,B
S3290,C005,D
S3290,C006,A
S3291,C008,C
S3291,C007,B
S3291,C006,C
S3291,C003,C
S3292,C007,C
S3292,C010,A
S3292,C009,B
S3293,C008,B
S3293,C009,A
S3293,C004,B
S3294,C009,A
S3294,C010,B
S3294,C002,A
S3294,C007,A
S3294,C004,B
S3295,C004,D
S3295,C009,B
S3295,C001,C
S3295,C010,A
S3296,C006,C
S3296,C003,B
S3296,C009,B
S3296,C010,B
S3296,C007,A
S3297,C009,B
S3297,C001,A
S3297,C008,D
S3297,C004,A
S3297,C003,B
S3298,C004,B
S3298,C005,A
S3298,C009,D
S3299,C007,B
S3299,C004,B
S3299,C008,C
S3299,C003,F
S3299,C010,A
S3300,C004,C
S3300,C006,B
S3300,C008,F
S3300,C009,A
S3300,C003,B
S3301,C008,A
S3301,C006,C
S3301,C007,D
S3301,C002,A
S3301,C001,A
S3302,C005,A
S3302,C008,A
S3302,C003,D
S3302,C002,C
S3303,C001,D
S3303,C004,C
S3303,C002,B
S3303,C008,C
S3304,C006,A
S3304,C009,C
S3304,C005,D
S3304,C002,B
S3305,C009,D
S3305,C002,A
S3305,C010,C
S3305,C004,C
S3306,C002,A
S3306,C004,D
S3306,C006,D
S3307,C003,C
S3307,C010,D
S3307,C008,A
S3308,C007,F
S3308,C005,A
S3308,C006,C
S3308,C009,B
S3308,C008,F
S3309,C010,C
S3309,C006,A
S3309,C002,C
S3310,C006,C
S3310,C005,A
S3310,C007,C
S3310,C003,B
S3311,C009,B
S3311,C010,B
S3311,C005,B
S3311,C006,D
S3311,C003,B
S3312,C010,A
S3312,C001,B
S3312,C008,B
S3313,C005,A
S3313,C006,C
S3313,C010,A
S3313,C007,C
S3314,C007,C
S3314,C005,B
S3314,C004,B
S3314,C002,B
S3314,C006,D
S3315,C007,A
S3315,C006,B
S3315,C001,A
S3316,C007,A
S3316,C005,B
S3316,C003,C
S3316,C004,A
S3316,C010,A
S3317,C007,F
S3317,C008,F
S3317,C002,B
S3318,C008,B
S3318,C006,B
S3318,C005,A
S3319,C007,A
S3319,C001,B
S3319,C003,B
S3319,C004,A
S3319,C002,D
S3320,C002,B
S3320,C004,D
S3320,C007,A
S3320,C009,B
S3321,C010,F
S3321,C006,B
S3321,C007,B
S3322,C009,C
S3322,C006,B
S3322,C004,B
S3323,C007,B
S3323,C002,A
S3323,C010,D
S3323,C006,C
S3324,C007,A
S3324,C001,D
S3324,C002,C
S3325,C004,C
S3325,C008,F
S3325,C001,B
S3325,C002,D
S3326,C002,D
S3326,C007,B
S3326,C008,A
S3326,C006,B
S3326,C003,A
S3327,C009,D
S3327,C004,B
S3327,C010,B
S3327,C008,A
S3328,C007,A
S3328,C009,C
S3328,C004,F
S3329,C006,A
S3329,C008,F
S3329,C001,B
S3329,C010,A
S3330,C002,A
S3330,C009,D
S3330,C005,C
S3330,C008,A
S3331,C006,F
S3331,C004,A
S3331,C003,A
S3332,C007,B
S3332,C002,C
S3332,C009,D
S3333,C006,C
S3333,C005,C
S3333,C003,D
S3333,C007,C
S3334,C009,A
S3334,C007,C
S3334,C003,A
S3334,C004,A
S3335,C005,A
S3335,C001,D
S3335,C010,B
S3336,C006,A
S3336,C010,C
S3336,C008,B
S3336,C007,C
S3337,C003,D
S3337,C005,D
S3337,C004,B
S3337,C007,A
S3338,C006,A
S3338,C002,D
S3338,C003,A
S3339,C007,B
S3339,C002,C
S3339,C006,A
S3339,C005,B
S3339,C003,B
S3340,C001,C
S3340,C009,A
S3340,C006,A
S3340,C003,A
S3340,C005,D
S3341,C008,B
S3341,C009,F
S3341,C001,B
S3341,C007,C
S3342,C002,C
S3342,C005,A
S3342,C010,C
S3342,C009,A
S3343,C003,F
S3343,C004,A
S3343,C008,D
S3344,C008,B
S3344,C009,A
S3344,C004,C
S3345,C007,F
S3345,C005,D
S3345,C002,A
S3345,C001,C
S3346,C006,C
S3346,C010,F
S3346,C008,F
S3347,C001,A
S3347,C010,B
S3347,C005,C
S3347,C008,F
S3348,C005,F
S3348,C002,C
S3348,C008,B
S3348,C006,A
S3348,C007,D
S3349,C010,D
S3349,C003,B
S3349,C007,A
S3349,C002,D
S3349,C009,A
S3350,C002,B
S3350,C008,D
S3350,C009,F
S3351,C006,B
S3351,C008,B
S3351,C004,C
S3352,C006,C
S3352,C005,C
S3352,C002,C
S3352,C003,D
S3353,C002,C
S3353,C010,A
S3353,C004,A
S3353,C008,F
S3353,C005,F
S3354,C009,D
S3354,C010,B
S3354,C002,C
S3355,C010,D
S3355,C009,F
S3355,C002,A
S3355,C003,B
S3355,C001,B
S3356,C008,C
S3356,C006,B
S3356,C002,B
S3356,C005,C
S3357,C007,C
S3357,C005,C
S3357,C008,D
S3357,C003,B
S3357,C009,B
S3358,C007,C
S3358,C004,F
S3358,C003,B
S3358,C009,A
S3358,C010,A
S3359,C002,C
S3359,C010,B
S3359,C009,D
S3359,C005,C
S3360,C002,D
S3360,C007,B
S3360,C010,A
S3360,C004,C
S3360,C009,D
S3361,C009,C
S3361,C010,A
S3361,C008,D
S3361,C007,B
S3361,C003,B
S3362,C007,C
S3362,C006,F
S3362,C009,C
S3362,C008,A
S3362,C001,D
S3363,C004,B
S3363,C008,A
S3363,C005,F
S3363,C003,A
S3363,C010,B
S3364,C005,C
S3364,C001,D
S3364,C002,C
S3365,C005,D
S3365,C010,B
S3365,C006,C
S3366,C008,F
S3366,C005,B
S3366,C009,B
S3367,C005,A
S3367,C003,A
S3367,C004,B
S3368,C008,C
S3368,C003,C
S3368,C001,D
S3369,C008,A
S3369,C004,A
S3369,C003,B
S3369,C009,A
S3369,C010,B
S3370,C009,B
S3370,C006,C
S3370,C010,B
S3370,C005,D
S3371,C001,B
S3371,C004,A
S3371,C003,C
S3372,C007,C
S3372,C002,D
S3372,C006,C
S3372,C003,A
S3372,C004,A
S3373,C006,C
S3373,C007,F
S3373,C005,A
S3374,C009,C
S3374,C008,B
S3374,C006,C
S3374,C010,C
S3375,C006,F
S3375,C010,A
S3375,C008,B
S3375,C009,B
S3375,C007,A
S3376,C001,C
S3376,C002,B
S3376,C006,F
S3376,C007,A
S3377,C006,C
S3377,C010,D
S3377,C001,A
S3377,C005,D
S3378,C004,A
S3378,C010,C
S3378,C002,C
S3379,C003,C
S3379,C001,B
S3379,C002,A
S3379,C008,C
S3380,C003,B
S3380,C004,D
S3380,C009,A
S3381,C009,C
S3381,C006,A
S3381,C001,A
S3381,C004,D
S3382,C007,B
S3382,C008,C
S3382,C002,A
S3382,C006,B
S3382,C001,B
S3383,C007,D
S3383,C005,C
S3383,C006,B
S3383,C009,C
S3384,C001,B
S3384,C004,C
S3384,C008,C
S3384,C007,D
S3384,C005,B
S3385,C007,A
S3385,C005,B
S3385,C003,B
S3386,C004,A
S3386,C002,F
S3386,C003,A
S3386,C009,D
S3386,C007,C
S3387,C010,D
S3387,C009,C
S3387,C006,A
S3388,C003,B
S3388,C007,C
S3388,C001,C
S3389,C003,A
S3389,C007,C
S3389,C005,C
S3390,C009,D
S3390,C010,A
S3390,C001,A
S3391,C009,B
S3391,C006,B
S3391,C008,A
S3391,C004,B
S3391,C007,C
S3392,C001,A
S3392,C003,A
S3392,C006,D
S3392,C010,C
S3393,C002,C
S3393,C010,A
S3393,C003,C
S3394,C003,D
S3394,C010,D
S3394,C009,A
S3394,C007,F
S3394,C004,D
S3395,C004,B
S3395,C002,D
S3395,C008,F
S3395,C009,A
S3395,C010,C
S3396,C004,D
S3396,C008,C
S3396,C001,B
S3396,C007,B
S3396,C009,F
S3397,C003,B
S3397,C005,D
S3397,C001,C
S3398,C010,A
S3398,C003,A
S3398,C009,F
S3398,C001,C
S3399,C008,B
S3399,C006,A
S3399,C004,A
S3399,C001,B
S3400,C004,B
S3400,C009,C
S3400,C001,A
S3400,C006,A
S3400,C007,B
S3401,C005,A
S3401,C002,A
S3401,C009,D
S3401,C006,A
S3402,C003,B
S3402,C004,D
S3402,C007,A
S3402,C008,B
S3403,C004,C
S3403,C007,B
S3403,C005,A
S3403,C002,B
S3404,C001,D
S3404,C003,B
S3404,C005,C
S3405,C009,A
S3405,C004,D
S3405,C001,D
S3405,C002,A
S3405,C005,B
S3406,C004,A
S3406,C006,B
S3406,C003,F
S3406,C001,A
S3406,C005,D
S3407,C007,B
S3407,C010,B
S3407,C008,A
S3408,C005,D
S3408,C007,D
S3408,C009,D
S3409,C002,B
S3409,C004,B
S3409,C007,C
S3410,C005,B
S3410,C004,C
S3410,C008,B
S3410,C006,C
S3411,C006,A
S3411,C001,C
S3411,C009,B
S3412,C009,A
S3412,C005,A
S3412,C008,D
S3412,C002,C
S3413,C004,D
S3413,C009,B
S3413,C001,D
S3414,C006,B
S3414,C002,B
S3414,C010,B
S3414,C005,C
S3415,C003,C
S3415,C001,B
S3415,C010,D
S3415,C008,D
S3415,C004,A
S3416,C003,D
S3416,C006,A
S3416,C007,A
S3416,C004,B
S3416,C001,A
S3417,C004,C
S3417,C002,A
S3417,C009,B
S3417,C003,A
S3418,C007,A
S3418,C004,D
S3418,C008,C
S3418,C010,C
S3418,C003,A
S3419,C003,D
S3419,C001,B
S3419,C006,A
S3419,C002,A
S3420,C006,C
S3420,C007,B
S3420,C009,B
S3420,C008,A
S3421,C007,A
S3421,C004,B
S3421,C006,B
S3421,C009,B
S3422,C010,B
S3422,C007,D
S3422,C005,A
S3422,C006,B
S3422,C003,B
S3423,C005,A
S3423,C004,B
S3423,C003,B
S3423,C008,F
S3424,C001,A
S3424,C007,B
S3424,C002,C
S3424,C009,A
S3424,C010,D
S3425,C004,A
S3425,C007,C
S3425,C005,B
S3425,C006,A
S3425,C009,D
S3426,C001,C
S3426,C007,B
S3426,C006,A
S3426,C003,B
S3426,C002,D
S3427,C009,B
S3427,C006,A
S3427,C010,B
S3427,C005,F
S3427,C003,F
S3428,C004,C
S3428,C008,C
S3428,C001,C
S3429,C005,D
S3429,C006,D
S3429,C009,A
S3429,C004,A
S3430,C010,B
S3430,C003,B
S3430,C008,A
S3431,C009,B
S3431,C006,A
S3431,C001,D
S3432,C007,A
S3432,C006,F
S3432,C009,A
S3432,C010,D
S3433,C004,F
S3433,C010,B
S3433,C003,A
S3433,C002,F
S3434,C001,D
S3434,C005,B
S3434,C004,A
S3434,C006,B
S3434,C007,D
S3435,C009,F
S3435,C002,A
S3435,C003,D
S3436,C009,C
S3436,C006,B
S3436,C002,B
S3436,C010,C
S3437,C007,F
S3437,C002,C
S3437,C001,B
S3437,C006,A
S3437,C008,B
S3438,C002,D
S3438,C006,B
S3438,C009,C
S3439,C008,A
S3439,C002,B
S3439,C006,F
S3440,C009,A
S3440,C002,A
S3440,C005,B
S3441,C005,D
S3441,C009,D
S3441,C010,C
S3441,C001,A
S3442,C009,B
S3442,C002,C
S3442,C005,A
S3443,C005,A
S3443,C002,B
S3443,C004,A
S3443,C010,A
S3443,C003,C
S3444,C008,C
S3444,C003,D
S3444,C006,C
S3444,C001,D
S3445,C007,A
S3445,C002,A
S3445,C010,C
S3446,C005,C
S3446,C004,B
S3446,C010,A
S3447,C006,C
S3447,C007,B
S3447,C004,B
S3447,C001,D
S3448,C006,C
S3448,C001,D
S3448,C002,C
S3448,C008,B
S3449,C003,A
S3449,C007,D
S3449,C010,F
S3449,C002,D
S3449,C008,C
S3450,C008,B
S3450,C007,C
S3450,C002,A
S3450,C004,A
S3451,C008,B
S3451,C009,A
S3451,C005,D
S3451,C001,A
S3451,C004,B
S3452,C005,B
S3452,C008,A
S3452,C010,C
S3453,C003,B
S3453,C008,C
S3453,C006,D
S3453,C005,B
S3454,C003,A
S3454,C010,B
S3454,C005,F
S3454,C002,C
S3454,C009,B
S3455,C010,B
S3455,C009,C
S3455,C001,D
S3455,C008,F
S3455,C002,C
S3456,C008,C
S3456,C005,B
S3456,C003,B
S3457,C004,B
S3457,C009,D
S3457,C008,D
S3457,C006,A
S3458,C009,A
S3458,C008,B
S3458,C007,A
S3458,C004,D
S3458,C002,D
S3459,C001,D
S3459,C003,F
S3459,C002,C
S3459,C005,D
S3460,C001,A
S3460,C003,C
S3460,C009,B
S3460,C006,B
S3460,C002,B
S3461,C008,B
S3461,C003,A
S3461,C007,A
S3462,C001,B
S3462,C010,B
S3462,C005,A
S3463,C004,C
S3463,C005,B
S3463,C006,B
S3464,C007,D
S3464,C009,B
S3464,C006,B
S3465,C002,B
S3465,C005,D
S3465,C008,B
S3466,C001,A
S3466,C009,D
S3466,C010,A
S3466,C002,B
S3467,C004,B
S3467,C005,A
S3467,C003,B
S3467,C002,B
S3468,C005,B
S3468,C009,A
S3468,C002,D
S3468,C007,A
